CaseID,ActivityName,StartTime,CompleteTime,REG_DATE,AmountReq,ResourceID,ActivityID,Duration
191317,O_CREATED,2011-12-06 13:28:26.482,2011-12-06 13:28:26.482,2011/12/05 12:11:00.272,35000,R10863,O2,0.0
191317,O_SENT,2011-12-06 13:28:26.515,2011-12-06 13:28:26.515,2011/12/05 12:11:00.272,35000,R10863,O5,0.0
191317,O_SENT,2011-12-06 13:28:26.515,2011-12-06 13:28:26.515,2011/12/05 12:11:00.272,35000,R10863,O5,0.0
189910,O_SENT_BACK,2011-12-06 13:28:56.255,2011-12-06 13:28:56.255,2011/11/29 17:32:23.954,6000,R11259,O6,0.0
189910,O_SENT_BACK,2011-12-06 13:28:56.255,2011-12-06 13:28:56.255,2011/11/29 17:32:23.954,6000,R11259,O6,0.0
191317,O_CANCELLED,2011-12-06 13:29:28.773,2011-12-06 13:29:28.773,2011/12/05 12:11:00.272,35000,R10863,O1,0.0
191317,O_SELECTED,2011-12-06 13:29:28.773,2011-12-06 13:29:28.773,2011/12/05 12:11:00.272,35000,R10863,O4,0.0
191317,O_CREATED,2011-12-06 13:29:33.492,2011-12-06 13:29:33.492,2011/12/05 12:11:00.272,35000,R10863,O2,0.0
191317,O_SENT,2011-12-06 13:29:33.540,2011-12-06 13:29:33.540,2011/12/05 12:11:00.272,35000,R10863,O5,0.0
191317,O_SENT,2011-12-06 13:29:33.540,2011-12-06 13:29:33.540,2011/12/05 12:11:00.272,35000,R10863,O5,0.0
189571,O_SENT_BACK,2011-12-06 13:36:21.827,2011-12-06 13:36:21.827,2011/11/28 15:52:00.403,15000,R11259,O6,0.0
189571,O_SENT_BACK,2011-12-06 13:36:21.827,2011-12-06 13:36:21.827,2011/11/28 15:52:00.403,15000,R11259,O6,0.0
185665,O_ACCEPTED,2011-12-06 13:46:46.662,2011-12-06 13:46:46.662,2011/11/15 19:23:44.624,7500,R10138,O0,0.0
186196,O_ACCEPTED,2011-12-06 13:49:20.580,2011-12-06 13:49:20.580,2011/11/17 12:02:27.835,25000,R10138,O0,0.0
188179,O_ACCEPTED,2011-12-06 13:51:18.340,2011-12-06 13:51:18.340,2011/11/22 19:15:31.597,8000,R10138,O0,0.0
184781,O_ACCEPTED,2011-12-06 13:54:07.630,2011-12-06 13:54:07.630,2011/11/12 13:55:55.340,15000,R10138,O0,0.0
189085,O_DECLINED,2011-12-06 13:57:45.979,2011-12-06 13:57:45.979,2011/11/25 20:42:11.017,7500,R10609,O3,0.0
185216,O_DECLINED,2011-12-06 14:05:38.704,2011-12-06 14:05:38.704,2011/11/14 14:15:41.399,15000,R10809,O3,0.0
189547,O_SELECTED,2011-12-06 14:08:55.719,2011-12-06 14:08:55.719,2011/11/28 14:22:41.226,6000,R10863,O4,0.0
189547,O_CANCELLED,2011-12-06 14:08:55.719,2011-12-06 14:08:55.719,2011/11/28 14:22:41.226,6000,R10863,O1,0.0
189547,O_CREATED,2011-12-06 14:08:56.828,2011-12-06 14:08:56.828,2011/11/28 14:22:41.226,6000,R10863,O2,0.0
189547,O_SENT,2011-12-06 14:08:56.874,2011-12-06 14:08:56.874,2011/11/28 14:22:41.226,6000,R10863,O5,0.0
189547,O_SENT,2011-12-06 14:08:56.874,2011-12-06 14:08:56.874,2011/11/28 14:22:41.226,6000,R10863,O5,0.0
188413,O_ACCEPTED,2011-12-06 14:30:24.063,2011-12-06 14:30:24.063,2011/11/23 12:44:56.470,7500,R10609,O0,0.0
188902,O_ACCEPTED,2011-12-06 14:37:04.469,2011-12-06 14:37:04.469,2011/11/25 08:11:22.601,20000,R10809,O0,0.0
190279,O_DECLINED,2011-12-06 15:02:02.539,2011-12-06 15:02:02.539,2011/11/30 21:14:21.389,20000,R10972,O3,0.0
191569,O_SELECTED,2011-12-06 15:10:13.371,2011-12-06 15:10:13.371,2011/12/05 23:08:56.702,9057,R10863,O4,0.0
191569,O_CREATED,2011-12-06 15:10:14.823,2011-12-06 15:10:14.823,2011/12/05 23:08:56.702,9057,R10863,O2,0.0
191569,O_SENT,2011-12-06 15:10:15.010,2011-12-06 15:10:15.010,2011/12/05 23:08:56.702,9057,R10863,O5,0.0
191569,O_SENT,2011-12-06 15:10:15.010,2011-12-06 15:10:15.010,2011/12/05 23:08:56.702,9057,R10863,O5,0.0
188871,O_DECLINED,2011-12-06 15:13:51.768,2011-12-06 15:13:51.768,2011/11/24 23:14:36.188,3000,R10609,O3,0.0
187196,O_CANCELLED,2011-12-06 15:16:18.259,2011-12-06 15:16:18.259,2011/11/18 19:58:35.889,5000,R10859,O1,0.0
182509,O_SELECTED,2011-12-06 15:21:52.776,2011-12-06 15:21:52.776,2011/11/05 21:13:36.655,15000,R10859,O4,0.0
182509,O_CANCELLED,2011-12-06 15:21:52.776,2011-12-06 15:21:52.776,2011/11/05 21:13:36.655,15000,R10859,O1,0.0
182509,O_CREATED,2011-12-06 15:21:55.229,2011-12-06 15:21:55.229,2011/11/05 21:13:36.655,15000,R10859,O2,0.0
182509,O_SENT,2011-12-06 15:21:55.462,2011-12-06 15:21:55.462,2011/11/05 21:13:36.655,15000,R10859,O5,0.0
182509,O_SENT,2011-12-06 15:21:55.462,2011-12-06 15:21:55.462,2011/11/05 21:13:36.655,15000,R10859,O5,0.0
191680,O_SELECTED,2011-12-06 15:26:11.302,2011-12-06 15:26:11.302,2011/12/06 14:47:08.599,60000,R11121,O4,0.0
191680,O_CREATED,2011-12-06 15:26:13.469,2011-12-06 15:26:13.469,2011/12/06 14:47:08.599,60000,R11121,O2,0.0
191680,O_SENT,2011-12-06 15:26:13.510,2011-12-06 15:26:13.510,2011/12/06 14:47:08.599,60000,R11121,O5,0.0
191680,O_SENT,2011-12-06 15:26:13.510,2011-12-06 15:26:13.510,2011/12/06 14:47:08.599,60000,R11121,O5,0.0
189169,O_ACCEPTED,2011-12-06 15:26:49.108,2011-12-06 15:26:49.108,2011/11/26 12:40:58.072,20000,R10809,O0,0.0
191680,O_SELECTED,2011-12-06 15:27:39.041,2011-12-06 15:27:39.041,2011/12/06 14:47:08.599,60000,R11121,O4,0.0
191680,O_CANCELLED,2011-12-06 15:27:39.041,2011-12-06 15:27:39.041,2011/12/06 14:47:08.599,60000,R11121,O1,0.0
191680,O_CREATED,2011-12-06 15:27:40.373,2011-12-06 15:27:40.373,2011/12/06 14:47:08.599,60000,R11121,O2,0.0
191680,O_SENT,2011-12-06 15:27:40.420,2011-12-06 15:27:40.420,2011/12/06 14:47:08.599,60000,R11121,O5,0.0
191680,O_SENT,2011-12-06 15:27:40.420,2011-12-06 15:27:40.420,2011/12/06 14:47:08.599,60000,R11121,O5,0.0
188977,O_ACCEPTED,2011-12-06 15:30:15.949,2011-12-06 15:30:15.949,2011/11/25 14:27:19.692,5000,R10138,O0,0.0
184784,O_SELECTED,2011-12-06 15:40:07.831,2011-12-06 15:40:07.831,2011/11/12 13:58:44.331,15000,R10863,O4,0.0
184784,O_CANCELLED,2011-12-06 15:40:07.831,2011-12-06 15:40:07.831,2011/11/12 13:58:44.331,15000,R10863,O1,0.0
184784,O_CREATED,2011-12-06 15:40:10.254,2011-12-06 15:40:10.254,2011/11/12 13:58:44.331,15000,R10863,O2,0.0
184784,O_SENT,2011-12-06 15:40:10.484,2011-12-06 15:40:10.484,2011/11/12 13:58:44.331,15000,R10863,O5,0.0
184784,O_SENT,2011-12-06 15:40:10.484,2011-12-06 15:40:10.484,2011/11/12 13:58:44.331,15000,R10863,O5,0.0
189244,O_ACCEPTED,2011-12-06 15:43:29.963,2011-12-06 15:43:29.963,2011/11/26 21:20:03.407,5000,R10138,O0,0.0
182038,O_DECLINED,2011-12-06 15:44:03.829,2011-12-06 15:44:03.829,2011/11/03 18:15:13.618,10000,R10972,O3,0.0
184153,O_CANCELLED,2011-12-06 15:50:01.247,2011-12-06 15:50:01.247,2011/11/10 17:19:01.892,20000,R10859,O1,0.0
191683,O_SELECTED,2011-12-06 16:07:52.385,2011-12-06 16:07:52.385,2011/12/06 14:53:54.007,30000,R10910,O4,0.0
191683,O_CREATED,2011-12-06 16:08:01.042,2011-12-06 16:08:01.042,2011/12/06 14:53:54.007,30000,R10910,O2,0.0
191683,O_SENT,2011-12-06 16:08:01.078,2011-12-06 16:08:01.078,2011/12/06 14:53:54.007,30000,R10910,O5,0.0
191683,O_SENT,2011-12-06 16:08:01.078,2011-12-06 16:08:01.078,2011/12/06 14:53:54.007,30000,R10910,O5,0.0
188581,O_ACCEPTED,2011-12-06 16:11:27.669,2011-12-06 16:11:27.669,2011/11/23 20:53:23.925,6000,R10138,O0,0.0
188485,O_CANCELLED,2011-12-06 16:24:21.401,2011-12-06 16:24:21.401,2011/11/23 15:56:48.528,7000,R10859,O1,0.0
188485,O_SELECTED,2011-12-06 16:24:21.401,2011-12-06 16:24:21.401,2011/11/23 15:56:48.528,7000,R10859,O4,0.0
188485,O_CREATED,2011-12-06 16:24:23.274,2011-12-06 16:24:23.274,2011/11/23 15:56:48.528,7000,R10859,O2,0.0
188485,O_SENT,2011-12-06 16:24:23.681,2011-12-06 16:24:23.681,2011/11/23 15:56:48.528,7000,R10859,O5,0.0
188485,O_SENT,2011-12-06 16:24:23.681,2011-12-06 16:24:23.681,2011/11/23 15:56:48.528,7000,R10859,O5,0.0
191644,O_SELECTED,2011-12-06 16:26:32.232,2011-12-06 16:26:32.232,2011/12/06 12:30:42.205,9000,R11169,O4,0.0
191644,O_CREATED,2011-12-06 16:26:35.350,2011-12-06 16:26:35.350,2011/12/06 12:30:42.205,9000,R11169,O2,0.0
191644,O_SENT,2011-12-06 16:26:35.499,2011-12-06 16:26:35.499,2011/12/06 12:30:42.205,9000,R11169,O5,0.0
191644,O_SENT,2011-12-06 16:26:35.499,2011-12-06 16:26:35.499,2011/12/06 12:30:42.205,9000,R11169,O5,0.0
182936,O_CANCELLED,2011-12-06 16:34:06.873,2011-12-06 16:34:06.873,2011/11/07 20:20:48.004,15000,R10859,O1,0.0
182936,O_SELECTED,2011-12-06 16:34:06.873,2011-12-06 16:34:06.873,2011/11/07 20:20:48.004,15000,R10859,O4,0.0
182936,O_CREATED,2011-12-06 16:34:09.054,2011-12-06 16:34:09.054,2011/11/07 20:20:48.004,15000,R10859,O2,0.0
182936,O_SENT,2011-12-06 16:34:09.191,2011-12-06 16:34:09.191,2011/11/07 20:20:48.004,15000,R10859,O5,0.0
182936,O_SENT,2011-12-06 16:34:09.191,2011-12-06 16:34:09.191,2011/11/07 20:20:48.004,15000,R10859,O5,0.0
187025,O_CANCELLED,2011-12-06 16:35:39.426,2011-12-06 16:35:39.426,2011/11/18 14:29:14.997,17500,R11121,O1,0.0
190354,O_CANCELLED,2011-12-06 16:40:54.467,2011-12-06 16:40:54.467,2011/12/01 09:54:00.584,20000,R10863,O1,0.0
190354,O_SELECTED,2011-12-06 16:40:54.467,2011-12-06 16:40:54.467,2011/12/01 09:54:00.584,20000,R10863,O4,0.0
190354,O_CREATED,2011-12-06 16:40:56.963,2011-12-06 16:40:56.963,2011/12/01 09:54:00.584,20000,R10863,O2,0.0
190354,O_SENT,2011-12-06 16:40:56.997,2011-12-06 16:40:56.997,2011/12/01 09:54:00.584,20000,R10863,O5,0.0
190354,O_SENT,2011-12-06 16:40:56.997,2011-12-06 16:40:56.997,2011/12/01 09:54:00.584,20000,R10863,O5,0.0
189649,O_ACCEPTED,2011-12-06 16:44:31.261,2011-12-06 16:44:31.261,2011/11/28 19:19:34.176,4500,R10972,O0,0.0
185075,O_CANCELLED,2011-12-06 17:03:43.769,2011-12-06 17:03:43.769,2011/11/13 22:26:25.750,30000,R11119,O1,0.0
191710,O_SELECTED,2011-12-06 17:30:32.393,2011-12-06 17:30:32.393,2011/12/06 17:15:49.744,5000,R11122,O4,0.0
191710,O_CREATED,2011-12-06 17:30:33.776,2011-12-06 17:30:33.776,2011/12/06 17:15:49.744,5000,R11122,O2,0.0
191710,O_SENT,2011-12-06 17:30:33.828,2011-12-06 17:30:33.828,2011/12/06 17:15:49.744,5000,R11122,O5,0.0
191710,O_SENT,2011-12-06 17:30:33.828,2011-12-06 17:30:33.828,2011/12/06 17:15:49.744,5000,R11122,O5,0.0
191710,O_CANCELLED,2011-12-06 17:32:52.609,2011-12-06 17:32:52.609,2011/12/06 17:15:49.744,5000,R11122,O1,0.0
191710,O_SELECTED,2011-12-06 17:32:52.609,2011-12-06 17:32:52.609,2011/12/06 17:15:49.744,5000,R11122,O4,0.0
191710,O_CREATED,2011-12-06 17:32:56.932,2011-12-06 17:32:56.932,2011/12/06 17:15:49.744,5000,R11122,O2,0.0
191710,O_SENT,2011-12-06 17:32:57.859,2011-12-06 17:32:57.859,2011/12/06 17:15:49.744,5000,R11122,O5,0.0
191710,O_SENT,2011-12-06 17:32:57.859,2011-12-06 17:32:57.859,2011/12/06 17:15:49.744,5000,R11122,O5,0.0
191704,O_SELECTED,2011-12-06 17:36:28.698,2011-12-06 17:36:28.698,2011/12/06 16:29:22.410,10000,R11179,O4,0.0
191704,O_CREATED,2011-12-06 17:36:29.531,2011-12-06 17:36:29.531,2011/12/06 16:29:22.410,10000,R11179,O2,0.0
191704,O_SENT,2011-12-06 17:36:29.792,2011-12-06 17:36:29.792,2011/12/06 16:29:22.410,10000,R11179,O5,0.0
191704,O_SENT,2011-12-06 17:36:29.792,2011-12-06 17:36:29.792,2011/12/06 16:29:22.410,10000,R11179,O5,0.0
191719,O_SELECTED,2011-12-06 17:42:39.721,2011-12-06 17:42:39.721,2011/12/06 17:31:47.891,8500,R10929,O4,0.0
191719,O_CREATED,2011-12-06 17:42:41.253,2011-12-06 17:42:41.253,2011/12/06 17:31:47.891,8500,R10929,O2,0.0
191719,O_SENT,2011-12-06 17:42:41.492,2011-12-06 17:42:41.492,2011/12/06 17:31:47.891,8500,R10929,O5,0.0
191719,O_SENT,2011-12-06 17:42:41.492,2011-12-06 17:42:41.492,2011/12/06 17:31:47.891,8500,R10929,O5,0.0
191719,O_CANCELLED,2011-12-06 17:43:30.589,2011-12-06 17:43:30.589,2011/12/06 17:31:47.891,8500,R10929,O1,0.0
191719,O_SELECTED,2011-12-06 17:43:30.589,2011-12-06 17:43:30.589,2011/12/06 17:31:47.891,8500,R10929,O4,0.0
191719,O_CREATED,2011-12-06 17:43:32.409,2011-12-06 17:43:32.409,2011/12/06 17:31:47.891,8500,R10929,O2,0.0
191719,O_SENT,2011-12-06 17:43:32.844,2011-12-06 17:43:32.844,2011/12/06 17:31:47.891,8500,R10929,O5,0.0
191719,O_SENT,2011-12-06 17:43:32.844,2011-12-06 17:43:32.844,2011/12/06 17:31:47.891,8500,R10929,O5,0.0
185683,O_CANCELLED,2011-12-06 17:53:03.633,2011-12-06 17:53:03.633,2011/11/15 20:02:45.576,41000,R11119,O1,0.0
184610,O_CANCELLED,2011-12-06 18:00:33.511,2011-12-06 18:00:33.511,2011/11/11 16:47:46.622,25000,R11181,O1,0.0
182993,O_CANCELLED,2011-12-06 18:11:08.493,2011-12-06 18:11:08.493,2011/11/07 22:36:18.221,20000,R11181,O1,0.0
185273,O_CANCELLED,2011-12-06 18:13:47.349,2011-12-06 18:13:47.349,2011/11/14 17:28:41.150,5000,R11119,O1,0.0
191707,O_SELECTED,2011-12-06 18:15:38.870,2011-12-06 18:15:38.870,2011/12/06 16:37:55.236,47000,R10929,O4,0.0
191707,O_CREATED,2011-12-06 18:15:42.036,2011-12-06 18:15:42.036,2011/12/06 16:37:55.236,47000,R10929,O2,0.0
191707,O_SENT,2011-12-06 18:15:42.227,2011-12-06 18:15:42.227,2011/12/06 16:37:55.236,47000,R10929,O5,0.0
191707,O_SENT,2011-12-06 18:15:42.227,2011-12-06 18:15:42.227,2011/12/06 16:37:55.236,47000,R10929,O5,0.0
180004,O_CANCELLED,2011-12-06 18:28:18.547,2011-12-06 18:28:18.547,2011/10/26 15:21:32.568,10000,R11119,O1,0.0
191662,O_SELECTED,2011-12-06 18:33:53.687,2011-12-06 18:33:53.687,2011/12/06 13:06:59.795,5000,R10863,O4,0.0
191662,O_CREATED,2011-12-06 18:33:54.357,2011-12-06 18:33:54.357,2011/12/06 13:06:59.795,5000,R10863,O2,0.0
191662,O_SENT,2011-12-06 18:33:54.387,2011-12-06 18:33:54.387,2011/12/06 13:06:59.795,5000,R10863,O5,0.0
191662,O_SENT,2011-12-06 18:33:54.387,2011-12-06 18:33:54.387,2011/12/06 13:06:59.795,5000,R10863,O5,0.0
185312,O_CANCELLED,2011-12-06 18:37:29.909,2011-12-06 18:37:29.909,2011/11/14 19:16:27.285,5000,R11181,O1,0.0
191722,O_SELECTED,2011-12-06 18:42:02.592,2011-12-06 18:42:02.592,2011/12/06 17:38:43.686,3500,R10929,O4,0.0
191722,O_CREATED,2011-12-06 18:42:04.770,2011-12-06 18:42:04.770,2011/12/06 17:38:43.686,3500,R10929,O2,0.0
191722,O_SENT,2011-12-06 18:42:05.004,2011-12-06 18:42:05.004,2011/12/06 17:38:43.686,3500,R10929,O5,0.0
191722,O_SENT,2011-12-06 18:42:05.004,2011-12-06 18:42:05.004,2011/12/06 17:38:43.686,3500,R10929,O5,0.0
188965,O_CANCELLED,2011-12-06 18:47:39.868,2011-12-06 18:47:39.868,2011/11/25 13:54:32.074,10000,R11181,O1,0.0
191725,O_SELECTED,2011-12-06 18:49:29.568,2011-12-06 18:49:29.568,2011/12/06 18:13:06.501,15000,R10863,O4,0.0
191725,O_CREATED,2011-12-06 18:49:30.741,2011-12-06 18:49:30.741,2011/12/06 18:13:06.501,15000,R10863,O2,0.0
191725,O_SENT,2011-12-06 18:49:31.243,2011-12-06 18:49:31.243,2011/12/06 18:13:06.501,15000,R10863,O5,0.0
191725,O_SENT,2011-12-06 18:49:31.243,2011-12-06 18:49:31.243,2011/12/06 18:13:06.501,15000,R10863,O5,0.0
183387,O_SELECTED,2011-12-06 19:00:01.969,2011-12-06 19:00:01.969,2011/11/09 11:16:44.292,5000,R11181,O4,0.0
183387,O_CANCELLED,2011-12-06 19:00:01.969,2011-12-06 19:00:01.969,2011/11/09 11:16:44.292,5000,R11181,O1,0.0
183387,O_CREATED,2011-12-06 19:00:03.797,2011-12-06 19:00:03.797,2011/11/09 11:16:44.292,5000,R11181,O2,0.0
183387,O_SENT,2011-12-06 19:00:04.318,2011-12-06 19:00:04.318,2011/11/09 11:16:44.292,5000,R11181,O5,0.0
183387,O_SENT,2011-12-06 19:00:04.318,2011-12-06 19:00:04.318,2011/11/09 11:16:44.292,5000,R11181,O5,0.0
191611,O_SELECTED,2011-12-06 19:12:52.935,2011-12-06 19:12:52.935,2011/12/06 10:12:21.131,12000,R11003,O4,0.0
191611,O_CREATED,2011-12-06 19:12:54.137,2011-12-06 19:12:54.137,2011/12/06 10:12:21.131,12000,R11003,O2,0.0
191611,O_SENT,2011-12-06 19:12:54.185,2011-12-06 19:12:54.185,2011/12/06 10:12:21.131,12000,R11003,O5,0.0
191611,O_SENT,2011-12-06 19:12:54.185,2011-12-06 19:12:54.185,2011/12/06 10:12:21.131,12000,R11003,O5,0.0
186523,O_CANCELLED,2011-12-06 19:14:37.143,2011-12-06 19:14:37.143,2011/11/17 18:12:15.827,20000,R11179,O1,0.0
190752,O_SELECTED,2011-12-06 19:24:16.625,2011-12-06 19:24:16.625,2011/12/02 14:39:50.121,21500,R11122,O4,0.0
190752,O_CREATED,2011-12-06 19:24:18.400,2011-12-06 19:24:18.400,2011/12/02 14:39:50.121,21500,R11122,O2,0.0
190752,O_SENT,2011-12-06 19:24:18.479,2011-12-06 19:24:18.479,2011/12/02 14:39:50.121,21500,R11122,O5,0.0
190752,O_SENT,2011-12-06 19:24:18.479,2011-12-06 19:24:18.479,2011/12/02 14:39:50.121,21500,R11122,O5,0.0
190752,O_CANCELLED,2011-12-06 19:25:47.253,2011-12-06 19:25:47.253,2011/12/02 14:39:50.121,21500,R11122,O1,0.0
190752,O_SELECTED,2011-12-06 19:25:47.253,2011-12-06 19:25:47.253,2011/12/02 14:39:50.121,21500,R11122,O4,0.0
190752,O_CREATED,2011-12-06 19:25:48.800,2011-12-06 19:25:48.800,2011/12/02 14:39:50.121,21500,R11122,O2,0.0
190752,O_SENT,2011-12-06 19:25:48.841,2011-12-06 19:25:48.841,2011/12/02 14:39:50.121,21500,R11122,O5,0.0
190752,O_SENT,2011-12-06 19:25:48.841,2011-12-06 19:25:48.841,2011/12/02 14:39:50.121,21500,R11122,O5,0.0
191566,O_SELECTED,2011-12-06 19:27:42.507,2011-12-06 19:27:42.507,2011/12/05 23:02:18.186,7000,R10863,O4,0.0
191566,O_CREATED,2011-12-06 19:27:43.749,2011-12-06 19:27:43.749,2011/12/05 23:02:18.186,7000,R10863,O2,0.0
191566,O_SENT,2011-12-06 19:27:44.044,2011-12-06 19:27:44.044,2011/12/05 23:02:18.186,7000,R10863,O5,0.0
191566,O_SENT,2011-12-06 19:27:44.044,2011-12-06 19:27:44.044,2011/12/05 23:02:18.186,7000,R10863,O5,0.0
182882,O_CANCELLED,2011-12-06 19:52:29.663,2011-12-06 19:52:29.663,2011/11/07 17:22:03.553,20000,R11179,O1,0.0
187406,O_SELECTED,2011-12-06 20:00:25.661,2011-12-06 20:00:25.661,2011/11/19 16:52:27.540,10000,R10929,O4,0.0
187406,O_CANCELLED,2011-12-06 20:00:25.661,2011-12-06 20:00:25.661,2011/11/19 16:52:27.540,10000,R10929,O1,0.0
187406,O_CREATED,2011-12-06 20:00:27.082,2011-12-06 20:00:27.082,2011/11/19 16:52:27.540,10000,R10929,O2,0.0
187406,O_SENT,2011-12-06 20:00:27.132,2011-12-06 20:00:27.132,2011/11/19 16:52:27.540,10000,R10929,O5,0.0
187406,O_SENT,2011-12-06 20:00:27.132,2011-12-06 20:00:27.132,2011/11/19 16:52:27.540,10000,R10929,O5,0.0
191211,O_SELECTED,2011-12-06 20:00:43.742,2011-12-06 20:00:43.742,2011/12/04 22:39:20.168,2500,R10863,O4,0.0
191211,O_CREATED,2011-12-06 20:00:45.102,2011-12-06 20:00:45.102,2011/12/04 22:39:20.168,2500,R10863,O2,0.0
191211,O_SENT,2011-12-06 20:00:45.142,2011-12-06 20:00:45.142,2011/12/04 22:39:20.168,2500,R10863,O5,0.0
191211,O_SENT,2011-12-06 20:00:45.142,2011-12-06 20:00:45.142,2011/12/04 22:39:20.168,2500,R10863,O5,0.0
191052,O_SELECTED,2011-12-06 20:01:31.616,2011-12-06 20:01:31.616,2011/12/03 23:02:29.710,31500,R11003,O4,0.0
191052,O_CREATED,2011-12-06 20:01:32.864,2011-12-06 20:01:32.864,2011/12/03 23:02:29.710,31500,R11003,O2,0.0
191052,O_SENT,2011-12-06 20:01:32.921,2011-12-06 20:01:32.921,2011/12/03 23:02:29.710,31500,R11003,O5,0.0
191052,O_SENT,2011-12-06 20:01:32.921,2011-12-06 20:01:32.921,2011/12/03 23:02:29.710,31500,R11003,O5,0.0
189841,O_CANCELLED,2011-12-06 20:14:00.422,2011-12-06 20:14:00.422,2011/11/29 13:57:30.819,10000,R11181,O1,0.0
189865,O_CANCELLED,2011-12-06 20:27:49.365,2011-12-06 20:27:49.365,2011/11/29 15:09:11.619,7500,R11181,O1,0.0
189298,O_SELECTED,2011-12-06 20:31:20.987,2011-12-06 20:31:20.987,2011/11/27 12:32:55.682,10000,R10863,O4,0.0
189298,O_CANCELLED,2011-12-06 20:31:20.987,2011-12-06 20:31:20.987,2011/11/27 12:32:55.682,10000,R10863,O1,0.0
189298,O_CREATED,2011-12-06 20:31:22.132,2011-12-06 20:31:22.132,2011/11/27 12:32:55.682,10000,R10863,O2,0.0
189298,O_SENT,2011-12-06 20:31:22.187,2011-12-06 20:31:22.187,2011/11/27 12:32:55.682,10000,R10863,O5,0.0
189298,O_SENT,2011-12-06 20:31:22.187,2011-12-06 20:31:22.187,2011/11/27 12:32:55.682,10000,R10863,O5,0.0
191737,O_SELECTED,2011-12-06 20:33:54.107,2011-12-06 20:33:54.107,2011/12/06 19:10:55.083,10000,R10929,O4,0.0
191737,O_CREATED,2011-12-06 20:33:56.352,2011-12-06 20:33:56.352,2011/12/06 19:10:55.083,10000,R10929,O2,0.0
191737,O_SENT,2011-12-06 20:33:58.096,2011-12-06 20:33:58.096,2011/12/06 19:10:55.083,10000,R10929,O5,0.0
191737,O_SENT,2011-12-06 20:33:58.096,2011-12-06 20:33:58.096,2011/12/06 19:10:55.083,10000,R10929,O5,0.0
189298,O_SELECTED,2011-12-06 20:34:13.552,2011-12-06 20:34:13.552,2011/11/27 12:32:55.682,10000,R10863,O4,0.0
189298,O_CANCELLED,2011-12-06 20:34:13.552,2011-12-06 20:34:13.552,2011/11/27 12:32:55.682,10000,R10863,O1,0.0
189298,O_CREATED,2011-12-06 20:34:15.343,2011-12-06 20:34:15.343,2011/11/27 12:32:55.682,10000,R10863,O2,0.0
189298,O_SENT,2011-12-06 20:34:15.508,2011-12-06 20:34:15.508,2011/11/27 12:32:55.682,10000,R10863,O5,0.0
189298,O_SENT,2011-12-06 20:34:15.508,2011-12-06 20:34:15.508,2011/11/27 12:32:55.682,10000,R10863,O5,0.0
191491,O_SELECTED,2011-12-06 20:36:58.947,2011-12-06 20:36:58.947,2011/12/05 19:36:44.266,9023,R11003,O4,0.0
191491,O_CREATED,2011-12-06 20:37:01.162,2011-12-06 20:37:01.162,2011/12/05 19:36:44.266,9023,R11003,O2,0.0
191491,O_SENT,2011-12-06 20:37:01.586,2011-12-06 20:37:01.586,2011/12/05 19:36:44.266,9023,R11003,O5,0.0
191491,O_SENT,2011-12-06 20:37:01.586,2011-12-06 20:37:01.586,2011/12/05 19:36:44.266,9023,R11003,O5,0.0
185027,O_CANCELLED,2011-12-06 20:40:56.513,2011-12-06 20:40:56.513,2011/11/13 19:48:04.198,10000,R11119,O1,0.0
186772,O_CANCELLED,2011-12-06 20:42:24.036,2011-12-06 20:42:24.036,2011/11/17 23:22:43.162,10000,R11179,O1,0.0
189217,O_CANCELLED,2011-12-06 20:42:40.049,2011-12-06 20:42:40.049,2011/11/26 17:15:15.555,10000,R11181,O1,0.0
186995,O_CANCELLED,2011-12-06 20:48:57.190,2011-12-06 20:48:57.190,2011/11/18 13:30:28.531,8000,R11181,O1,0.0
191100,O_SELECTED,2011-12-06 20:51:02.500,2011-12-06 20:51:02.500,2011/12/04 13:42:39.027,11000,R10929,O4,0.0
191100,O_CREATED,2011-12-06 20:51:07.443,2011-12-06 20:51:07.443,2011/12/04 13:42:39.027,11000,R10929,O2,0.0
191100,O_SENT,2011-12-06 20:51:07.503,2011-12-06 20:51:07.503,2011/12/04 13:42:39.027,11000,R10929,O5,0.0
191100,O_SENT,2011-12-06 20:51:07.503,2011-12-06 20:51:07.503,2011/12/04 13:42:39.027,11000,R10929,O5,0.0
188176,O_ACCEPTED,2011-12-07 08:45:11.624,2011-12-07 08:45:11.624,2011/11/22 19:12:36.213,15000,R10138,O0,0.0
185722,O_ACCEPTED,2011-12-07 09:05:00.655,2011-12-07 09:05:00.655,2011/11/15 22:12:38.793,15000,R10972,O0,0.0
183994,O_ACCEPTED,2011-12-07 09:27:42.324,2011-12-07 09:27:42.324,2011/11/10 14:42:41.029,6750,R10609,O0,0.0
191848,O_SELECTED,2011-12-07 09:42:04.519,2011-12-07 09:42:04.519,2011/12/07 09:30:48.601,5000,R10929,O4,0.0
191848,O_CREATED,2011-12-07 09:42:08.702,2011-12-07 09:42:08.702,2011/12/07 09:30:48.601,5000,R10929,O2,0.0
191848,O_SENT,2011-12-07 09:42:08.737,2011-12-07 09:42:08.737,2011/12/07 09:30:48.601,5000,R10929,O5,0.0
191848,O_SENT,2011-12-07 09:42:08.737,2011-12-07 09:42:08.737,2011/12/07 09:30:48.601,5000,R10929,O5,0.0
